venue,paper_count,avg_citations
international conference on networks,1010,24.87821782178218
international conference on networks and communications,76,16.93421052631579
international conference on neural computation theory and applications,25,2.84
international conference on neural information processing,2345,18.810660980810233
international conference on operations research and enterprise systems,79,1.7974683544303798
international conference on optical communication systems,27,2.185185185185185
international conference on parallel and distributed systems,2187,19.720621856424327
international conference on parallel architectures and compilation techniques,856,46.64719626168224
international conference on parallel processing,3288,27.195255474452555
international conference on pattern recognition,9352,31.061484174508127
international conference on pattern recognition applications and methods,41,11.048780487804878
international conference on peer to peer computing,25,20.2
international conference on peer-to-peer computing,462,46.15800865800866
international conference on performance engineering,352,18.954545454545453
international conference on persuasive technology,282,33.56737588652482
international conference on pervasive and embedded computing and communication systems,59,2.152542372881356
international conference on pervasive computing,1244,32.52331189710611
international conference on pervasive services,182,35.05494505494506
international conference on pragmatic web,22,29.40909090909091
international conference on principles of distributed systems,336,27.571428571428573
international conference on program comprehension,689,39.41799709724238
international conference on quality software,654,26.877675840978593
international conference on reliable software technologies,342,23.353801169590643
international conference on research and education in robotics,12,29.583333333333332
international conference on robot communication and coordination,74,33.445945945945944
international conference on robotics and automation,18562,52.8679021657149
international conference on security and cryptography,259,14.49034749034749
international conference on semantic computing,802,15.09351620947631
international conference on sensor networks,282,33.98936170212766
international conference on service oriented computing,900,35.467777777777776
international conference on signal acquisition and processing,98,11.142857142857142
international conference on signal and image processing applications,286,13.13986013986014
international conference on signal processing and multimedia applications,132,8.613636363636363
international conference on simulation and modeling methodologies technologies and applications,155,2.0129032258064514
"international conference on simulation and modeling methodologies, technologies and applications",13,5.461538461538462
international conference on smart grids and green it systems,15,12.933333333333334
international conference on smart homes and health telematics,305,22.80327868852459
international conference on social computing,987,24.07193515704154
international conference on software and data technologies,64,11.90625
international conference on software business,72,16.694444444444443
international conference on software engineering,4986,51.03890894504613
international conference on software engineering advances,376,23.0718085106383
international conference on software maintenance,1377,41.856935366739286
international conference on software testing verification and validation,937,20.066168623265742
"international conference on software testing, verification, and validation",164,41.896341463414636
international conference on spatial data mining and geographical knowledge services,147,11.496598639455783
international conference on supercomputing,1110,46.26936936936937
international conference on supporting group work,333,53.207207207207205
international conference on swarm intelligence,637,17.693877551020407
international conference on systems,979,24.851889683350358
international conference on systems and networks communications,179,22.039106145251395
international conference on systems engineering,100,12.43
international conference on telecommunications,1807,13.44825677919203
international conference on the computer processing of oriental languages,102,21.098039215686274
international conference on the digital society,182,17.63736263736264
international conference on the theory and application of cryptology and information security,366,82.2431693989071
international conference on tools with artificial intelligence,2551,23.823206585652684
international conference on ubiquitous information management and communication,1086,15.094843462246777
international conference on ultra modern telecommunications,1054,16.74762808349146
international conference on vlsi design,2201,23.644706951385732
international conference on web based learning,297,23.83164983164983
international conference on web engineering,887,24.526493799323564
international conference on web information systems and technologies,131,13.274809160305344
international conference on web services,1494,34.42904953145917
international conference on web-based learning,287,19.554006968641115
international conference on weblogs and social media,758,66.05145118733509
international conference on wireless and mobile communications,49,23.183673469387756
international conference on wireless and ubiquitous systems,15,14.533333333333333
international conference on wireless communications and mobile computing,2235,18.917673378076064
international conference on wireless information networks and systems,75,8.24
international conference on wireless networks,99,10.515151515151516
international congress on mathematical software,134,18.16417910447761
international convention on information and communication technology electronics and microelectronics,425,3.3058823529411763
"international convention on information and communication technology, electronics and microelectronics",556,15.732014388489208
international cryptology conference,983,140.29196337741607
international database engineering and applications symposium,759,26.317523056653492
international geoscience and remote sensing symposium,13914,13.491231852810118
international joint conference on artificial intelligence,5491,57.552540520852304
international joint conference on automated reasoning,286,41.5
international joint conference on computer vision imaging and computer graphics theory and applications,7,7.285714285714286
"international joint conference on computer vision, imaging and computer graphics theory and applications",2,2.0
international joint conference on knowledge discovery knowledge engineering and knowledge management,73,1.0273972602739727
"international joint conference on knowledge discovery, knowledge engineering and knowledge management",27,7.0
international joint conference on natural language processing,498,21.253012048192772
international joint conference on neural network,763,24.142857142857142
"international joint conferences on bioinformatics, systems biology and intelligent computing",103,8.310679611650485
international multiconference of engineers and computer scientists,37,9.162162162162161
international multiconference on computer science and information technology,327,21.223241590214066
international on line testing symposium,293,30.784982935153582
international on-line testing symposium,421,22.406175771971498
international parallel and distributed processing symposium,5952,31.38524865591398
international performance computing and communications conference,889,23.50281214848144
"international performance, computing, and communications conference",154,32.90909090909091
international professional communication conference,396,6.792929292929293
international provenance and annotation workshop,179,31.00558659217877
international semantic web conference,1619,58.702285361334155
international service availability symposium,58,28.310344827586206
international solid state circuits conference,23,61.26086956521739
international solid-state circuits conference,2189,31.45637277295569
international symposium conference on music information retrieval,12,55.166666666666664
international symposium on algorithms and computation,1084,28.19741697416974
international symposium on autonomous decentralized systems,662,23.459214501510573
international symposium on bioinformatics research and applications,247,18.761133603238868
international symposium on biomedical imaging,4420,21.878506787330316
international symposium on chinese spoken language processing,720,13.754166666666666
international symposium on circuits and systems,16177,23.009890585399024
international symposium on computational intelligence and design,299,5.391304347826087
international symposium on computer and information sciences,664,19.57831325301205
international symposium on computer architecture,1568,117.77359693877551
international symposium on computer modeling measurement and evaluation,5,86.8
"international symposium on computer modeling, measurement and evaluation",83,30.0
international symposium on computers and communications,2914,25.993136582017843
international symposium on distributed computing,556,37.773381294964025
international symposium on electronic commerce and security,163,17.404907975460123
international symposium on environmental software systems,110,18.0
international symposium on experimental robotics,174,40.275862068965516
international symposium on functional and logic programming,164,32.05487804878049
international symposium on imprecise probabilities and their applications,48,30.729166666666668
international symposium on industrial embedded systems,403,19.424317617866006
international symposium on information theory,5549,34.65885745179312
international symposium on information theory and its applications,564,14.693262411347519
international symposium on low power electronics and design,1274,43.0447409733124
international symposium on memory management,408,35.470588235294116
international symposium on microarchitecture,2253,70.79316466932978
international symposium on mixed and augmented reality,989,45.79676440849343
international symposium on multimedia,1343,17.145941921072225
international symposium on multiple valued logic,602,23.830564784053156
international symposium on multiple-valued logic,603,23.64344941956882
international symposium on neural networks,7526,21.576933297900613
international symposium on object component service oriented real time distributed computing,110,21.145454545454545
international symposium on object/component/service-oriented real-time distributed computing,790,31.774683544303798
international symposium on parallel and distributed computing,530,18.256603773584906
international symposium on parallel and distributed processing and applications,1028,18.8852140077821
international symposium on performance analysis of systems and software,427,42.40983606557377
international symposium on physical design,588,37.875850340136054
international symposium on quality electronic design,1789,24.223588596981553
international symposium on robotics,161,19.838509316770185
international symposium on signal processing and information technology,579,11.110535405872193
international symposium on software reliability engineering,1240,29.38225806451613
international symposium on software testing and analysis,595,56.55798319327731
international symposium on symbolic and algebraic computation,970,30.38659793814433
international symposium on ubiquitous virtual reality,45,12.4
international symposium on visual computing,1323,23.01965230536659
international symposium on wearable computers,302,45.67218543046358
international symposium on wireless communication systems,1003,19.242273180458625
international symposium/conference on music information retrieval,669,33.32137518684604
international syposium on methodologies for intelligent systems,750,23.084
international test conference,3153,34.57278782112274
international wireless internet conference,205,30.653658536585365
international work conference on artificial and natural neural networks,202,21.22772277227723
international work conference on the interplay between natural and artificial computation,153,22.431372549019606
international work-conference on artificial and natural neural networks,262,20.748091603053435
international work-conference on the interplay between natural and artificial computation,365,17.504109589041096
international workshop conference on parsing technologies,38,31.18421052631579
international workshop on ambient assisted living,151,16.85430463576159
international workshop on combinatorial image analysis,352,19.44034090909091
international workshop on computational forensics,53,26.77358490566038
international workshop on digital watermarking,362,30.196132596685082
international workshop on fuzzy logic and applications,217,23.23041474654378
international workshop on openmp,197,31.15228426395939
international workshop on peer to peer systems,97,172.37113402061857
international workshop on peer-to-peer systems,49,203.55102040816325
international workshop on principles of software evolution,127,41.58267716535433
international workshop on quality of service,859,31.982537834691502
international workshop on rfid technology,12,30.333333333333332
international workshop on security,1072,27.448694029850746
international workshop on self organizing systems,83,23.132530120481928
international workshop on self-organizing systems,41,26.463414634146343
international workshop on the web and databases,124,49.88709677419355
"international workshop on xquery implementation, experience and perspectives",10,40.6
international workshop/conference on parsing technologies,35,62.8
international world wide web conferences,4699,76.04277505852309
international xml database symposium,86,33.04651162790697
international zurich seminar on digital communications,8,55.875
internet measurement conference,549,108.32058287795992
internet multimedia systems and applications,33,15.424242424242424
"internet, multimedia systems and applications",9,25.666666666666668
ip operations and management,90,22.08888888888889
italian conference on theoretical computer science,89,26.97752808988764
italian information retrieval workshop,8,2.25
italian research conference on digital library management systems,41,12.585365853658537
italian workshop on neural nets,240,16.566666666666666
java technologies for real time and embedded systems,2,14.5
java technologies for real-time and embedded systems,154,23.857142857142858
job scheduling strategies for parallel processing,181,81.9171270718232
joint conference on knowledge-based software engineering,93,12.473118279569892
knowledge acquisition modeling and management,70,54.94285714285714
"knowledge acquisition, modeling and management",290,58.42413793103448
knowledge and systems engineering,216,7.148148148148148
knowledge discovery and data mining,4572,83.42629046369204
knowledge management for health care procedures,22,38.04545454545455
knowledge science engineering and management,241,15.547717842323651
"knowledge science, engineering and management",109,18.71559633027523
kommunikation in verteilten systemen,87,9.873563218390805
language and automata theory and applications,333,25.67867867867868
language resources and evaluation,977,29.267144319344933
languages and compilers for parallel computing,415,34.77349397590361
languages compilers and tools for embedded systems,113,48.08849557522124
"languages, compilers, and tools for embedded systems",272,39.33455882352941
latin american network operations and management symposium,72,15.194444444444445
latin american symposium on dependable computing,50,15.82
latin american symposium on theoretical informatics,337,33.72700296735905
latin american web congress,240,29.333333333333332
latin-american symposium on dependable computing,82,23.73170731707317
learning and intelligent optimization,249,27.775100401606426
local computer networks,2665,27.981613508442777
location  and context awareness,66,51.984848484848484
location- and context-awareness,16,40.0
logic based program synthesis and transformation,148,28.7972972972973
logic in computer science,1120,61.160714285714285
logic in databases,24,29.25
logic programming and non-monotonic reasoning,3,33.333333333333336
logic-based program synthesis and transformation,109,34.54128440366973
logical aspects of computational linguistics,122,29.483606557377048
mAbs,30,56.56666666666667
mUX: The Journal of Mobile User Experience,1,7.0
machine learning and data mining in pattern recognition,450,24.49111111111111
machine vision and human machine interface,148,13.054054054054054
machine vision applications,1365,35.4029304029304
machines computations and universality,73,37.013698630136986
"machines, computations, and universality",16,25.8125
management of emergent digital ecosystems,339,16.946902654867255
many task computing on grids and supercomputers,14,43.0
many-task computing on grids and supercomputers,18,48.5
mathematical foundations of computer science,995,29.10954773869347
mathematical knowledge management,148,32.027027027027025
mathematical methods models and architectures for network security systems,137,26.613138686131386
"mathematical methods, models, and architectures for network security systems",17,37.705882352941174
mathematics of language,51,19.88235294117647
mathematics of program construction,158,41.360759493670884
measurement and modeling of computer systems,2007,54.8784255107125
medical image computing and computer assisted intervention,2383,37.13386487620646
medical image computing and computer-assisted intervention,736,39.24320652173913
medical informatics europe,383,19.911227154046998
meeting of the association for computational linguistics,4000,72.14825
memory technology design and testing,43,27.11627906976744
"memory technology, design and testing",71,26.35211267605634
metadata and semantics research,109,17.880733944954127
mexican conference on pattern recognition,142,15.47887323943662
mexican international conference on artificial intelligence,1020,18.38137254901961
mexican international conference on computer science,208,19.33653846153846
microelectronics systems education,418,21.241626794258373
microprocessor test and verification,190,15.010526315789473
midwest artificial intelligence and cognitive science conference,3,33.333333333333336
mining and learning with graphs,21,46.19047619047619
mining software repositories,502,41.633466135458164
mobile ad hoc and sensor networks,272,16.779411764705884
mobile ad hoc networking and computing,699,115.71244635193133
mobile ad-hoc and sensor networks,360,15.866666666666667
mobile adhoc and sensor systems,1433,29.720865317515702
mobile and ubiquitous multimedia,432,23.037037037037038
mobile and wireless communication networks,165,34.96363636363636
mobile data management,1028,28.602140077821012
mobile lightweight wireless systems,70,17.87142857142857
mobile wireless middleware operating systems and applications,80,26.6875
"mobile wireless middleware, operating systems, and applications",12,35.333333333333336
mobility management and wireless access,286,24.3986013986014
model based methodologies for pervasive and embedded software,51,34.588235294117645
model driven engineering languages and systems,817,37.831089351285186
modeling analysis and simulation of wireless and mobile systems,865,35.47398843930636
modeling analysis and simulation on computer and telecommunication systems,345,34.55652173913043
modeling and optimization in mobile ad hoc and wireless networks,260,26.81923076923077
"modeling and optimization in mobile, ad-hoc and wireless networks",578,21.359861591695502
modeling and retrieval of context,9,44.666666666666664
modeling decisions for artificial intelligence,265,24.837735849056603
"modeling, analysis, and simulation on computer and telecommunication systems",849,32.32979976442874
modelling autonomic communications environments,31,34.645161290322584
modelling computation and optimization in information systems and management sciences,5,21.4
"modelling, computation and optimization in information systems and management sciences",29,14.413793103448276
motion in games,233,21.43776824034335
multi agent systems and agent based simulation,136,36.029411764705884
multiagent system technologies,222,24.12162162162162
multikonferenz wirtschaftsinformatik,23,17.26086956521739
multimedia and ubiquitous engineering,452,20.493362831858406
multimedia information retrieval,424,52.06132075471698
multimedia interaction design and innovation,37,17.54054054054054
multimedia signal processing,1735,25.333141210374638
multiple criteria decision making,161,21.496894409937887
nano micro engineered and molecular systems,173,12.54913294797688
nano/micro engineered and molecular systems,957,11.774294670846395
nasa formal methods,181,25.994475138121548
national conference on artificial intelligence,8748,42.90912208504801
natural language generation,128,32.7265625
nature and biologically inspired computing,621,26.541062801932366
network and distributed system security symposium,121,79.81818181818181
network and operating system support for digital audio and video,315,56.82539682539682
network and parallel computing,442,22.056561085972852
network and system security,338,20.076923076923077
network and system support for games,285,41.52982456140351
network based information systems,236,9.072033898305085
network computing and applications,674,20.962908011869438
network operations and management symposium,1387,24.3914924297044
network-based information systems,682,10.818181818181818
networked computing and advanced information management,710,14.469014084507043
networked digital technologies,107,21.037383177570092
networked systems design and implementation,413,144.455205811138
networking architecture and storages,30,18.5
networks-on-chips,303,32.557755775577554
neural information processing systems,6223,89.639241523381
new interfaces for musical expression,683,22.69546120058565
new security paradigms workshop,244,53.971311475409834
new technologies mobility and security,55,6.363636363636363
"new technologies, mobility and security",532,15.855263157894736
"new trends in software methodologies, tools and techniques",192,15.541666666666666
new zealand chapter's international conference on computer human interaction,44,31.045454545454547
new zealand chapter's international conference on computer-human interaction,162,17.117283950617285
next generation information technologies and systems,89,22.775280898876403
next generation internet,363,29.14876033057851
next generation mobile applications services and technologies,1,0.0
"next generation mobile applications, services and technologies",279,9.806451612903226
next generation teletraffic and wired wireless advanced networking,67,23.402985074626866
next generation teletraffic and wired/wireless advanced networking,25,31.96
non linear speech processing,44,34.95454545454545
non monotonic reasoning,4,3.0
non photorealistic animation and rendering,32,25.5
non-linear speech processing,99,23.626262626262626
non-monotonic reasoning,16,22.9375
non-photorealistic animation and rendering,104,72.67307692307692
nordic conference on human computer interaction,2,28.0
nordic conference on human-computer interaction,784,28.584183673469386
north american chapter of the association for computational linguistics,2100,46.90952380952381
on The Horizon,1,13.0
open source systems,151,19.920529801324502
operating systems design and implementation,303,322.2706270627063
optical network design and modelling,297,20.198653198653197
owl experiences and directions,26,46.38461538461539
owl: experiences and directions,34,14.235294117647058
pacific asia conference on information systems,422,10.947867298578199
pacific asia conference on knowledge discovery and data mining,81,44.53086419753087
pacific asia workshop on intelligence and security informatics,115,22.05217391304348
pacific conference on computer graphics and applications,376,43.765957446808514
pacific rim conference on multimedia,568,21.140845070422536
pacific rim international conference on artificial intelligence,730,22.660273972602738
pacific rim international conference on multi agents,62,25.048387096774192
pacific rim international conference on multi-agents,380,21.126315789473683
pacific rim international symposium on dependable computing,671,22.35618479880775
pacific rim knowledge acquisition workshop,114,19.114035087719298
pacific rim symposium on image and video technology,62,1.8225806451612903
pacific symposium on biocomputing,351,53.96866096866097
"pacific-asia conference on circuits, communications and systems",124,15.701612903225806
pacific-asia conference on knowledge discovery and data mining,352,28.204545454545453
pacific-asia workshop on computational intelligence and industrial application,304,17.667763157894736
pacific-rim symposium on image and video technology,419,22.069212410501194
panhellenic conference on informatics,623,14.199036918138042
parallel and distributed computing applications and technologies,142,13.866197183098592
parallel and distributed computing systems (isca),10,16.1
parallel and distributed computing systems isca,2,1.0
parallel and distributed computing: applications and technologies,861,17.278745644599304
parallel and distributed processing techniques and applications,88,30.113636363636363
parallel computing,3324,34.64861612515042
parallel computing in electrical engineering,256,23.5
parallel distributed and network based processing,52,50.28846153846154
parallel problem solving from nature,814,46.244471744471745
parallel processing and applied mathematics,482,22.37966804979253
parallel symbolic computation,57,24.859649122807017
"parallel, distributed and network-based processing",1132,18.163427561837455
partial evaluation and semantic based program manipulation,1,50.0
partial evaluation and semantic-based program manipulation,293,35.49829351535836
participatory design conference,356,27.525280898876403
passive and active network measurement,292,52.68493150684932
pattern recognition and machine intelligence,411,22.525547445255473
pattern recognition in bioinformatics,226,21.63274336283186
pattern recognition in information systems,16,22.3125
performance evaluation methodolgies and tools,454,24.911894273127754
"performance evaluation of wireless ad hoc, sensor, and ubiquitous networks",257,26.961089494163424
personal indoor and mobile radio communications,513,27.957115009746587
personal satellite services,34,18.676470588235293
"personal, indoor and mobile radio communications",7814,20.926286153058612
pervasive computing and communications,1130,36.09026548672566
pervasive computing technologies for healthcare,45,36.977777777777774
pervasive technologies related to assistive environments,660,19.395454545454545
petascale data storage workshop,29,28.17241379310345
picture coding symposium,665,19.670676691729323
portuguese conference on artificial intelligence,375,26.477333333333334
power and timing modeling optimization and simulation,559,15.597495527728086
"power and timing modeling, optimization and simulation",160,19.975
practical aspects of declarative languages,305,33.61639344262295
practical aspects of knowledge management,152,26.67763157894737
prague stringology conference,38,22.05263157894737
predictive models in software engineering,89,30.741573033707866
principles and practice of constraint programming,967,38.907962771458116
principles and practice of declarative programming,371,30.808625336927225
principles and practice of programming in java,249,21.67871485943775
principles of distributed computing,960,55.838541666666664
principles of knowledge representation and reasoning,461,43.27982646420824
principles of security and trust,79,25.82278481012658
principles systems and applications of ip telecommunications,64,28.03125
"principles, systems and applications of ip telecommunications",15,33.333333333333336
privacy enhancing technologies,190,71.87894736842105
privacy in statistical databases,136,28.941176470588236
probabilistic graphical models,50,13.22
product focused software process improvement,388,23.65721649484536
programming language design and implementation,991,119.37638748738648
programming languages meets program verification,52,34.48076923076923
programming multi agent systems,74,35.810810810810814
programming multi-agent systems,47,34.12765957446808
provable security,149,22.006711409395972
public key cryptography,426,59.129107981220656
quality in databases,17,44.470588235294116
quality of information and communications technology,219,13.493150684931507
quality of multimedia experience,309,16.87378640776699
quality of software architectures,117,26.70940170940171
quantitative evaluation of systems,395,28.331645569620253
quantum communication and quantum networking,6,8.666666666666666
randomization and approximation techniques in computer science,141,48.304964539007095
rapid system prototyping,633,26.151658767772513
real time systems symposium,168,59.767857142857146
real time technology and applications symposium,648,48.70524691358025
real-time systems symposium,795,69.85157232704402
recent advances in intrusion detection,313,83.33226837060703
recent advances in natural language processing,287,13.041811846689896
reconfigurable architectures workshop,12,31.0
reconfigurable communication centric systems on chip,186,16.618279569892472
reconfigurable communication-centric systems-on-chip,7,9.714285714285714
reconfigurable computing and fpgas,736,17.328804347826086
requirements engineering,169,35.47337278106509
requirements engineering foundation for software quality,147,24.86394557823129
requirements engineering: foundation for software quality,58,32.91379310344828
research challenges in information science,486,16.54320987654321
research in computational molecular biology,581,44.71256454388985
reversible computation,73,22.986301369863014
rewriting techniques and applications,420,34.01190476190476
rfid technologies and applications,205,21.039024390243902
robot and human interactive communication,1816,22.4113436123348
robot soccer world cup,818,33.562347188264056
robotics and applications,16,6.25
robotics and biomimetics,4483,16.00289984385456
robotics automation and mechatronics,131,7.702290076335878
robotics science and systems,58,51.189655172413794
"robotics, automation and mechatronics",352,23.073863636363637
robotics: science and systems,31,46.45161290322581
rough sets and knowledge technology,639,22.120500782472615
rules and rule markup languages for the semantic web,274,30.138686131386862
runtime verification,177,34.610169491525426
scalable information systems,171,28.47953216374269
scalable uncertainty management,249,22.244979919678716
scandinavian conference on ai,56,14.392857142857142
scandinavian conference on image analysis,588,28.591836734693878
scandinavian conference on information systems,97,18.804123711340207
scandinavian workshop on algorithm theory,283,31.289752650176677
secure software integration and reliability improvement,212,21.90566037735849
secure web services,64,40.65625
security and cryptography for networks,92,25.17391304347826
security and privacy in communication networks,35,28.257142857142856
security and privacy in mobile information and communication systems,31,29.258064516129032
security in information systems,12,23.75
security of ad hoc and sensor networks,116,132.68103448275863
security of information and networks,403,14.575682382133994
self adaptive and self organizing systems,92,25.67391304347826
self-adaptive and self-organizing systems,515,16.01747572815534
semantic web applications and perspectives,16,13.5625
semantic web applications and tools for life sciences,40,13.6
semantics and digital media technologies,101,24.623762376237625
semantics knowledge and grid,67,5.6716417910447765
"semantics, knowledge and grid",676,16.291420118343197
sensor mesh and ad hoc communications and networks,637,48.6436420722135
sensor networks ubiquitous and trustworthy computing,4,25.75
"sensor networks, ubiquitous, and trustworthy computing",1,0.0
"sensor, mesh and ad hoc communications and networks",292,26.291095890410958
service oriented computing and applications,94,23.872340425531913
service oriented software engineering,1099,19.97452229299363
service-oriented computing and applications,411,25.8978102189781
"services science, management and engineering",83,12.686746987951807
siam international conference on data mining,151,45.54304635761589
signal image technology and internet based systems,207,4.217391304347826
signal processing systems,2402,28.086594504579516
signal-image technology and internet-based systems,786,14.399491094147583
similarity search and applications,160,18.93125
simulated evolution and learning,377,21.814323607427056
simulation modeling and programming for autonomous robots,175,22.78857142857143
simulation of adaptive behavior,253,31.936758893280633
simulation tools and techniques for communications networks and system,28,22.892857142857142
"simulation tools and techniques for communications, networks and system",391,28.421994884910486
"simulation, modeling, and programming for autonomous robots",31,27.419354838709676
smart card research and advanced application conference,129,37.68217054263566
smart graphics,204,25.17156862745098
social informatics,261,20.915708812260537
soft computing,7303,30.22949472819389
soft computing and pattern recognition,499,14.977955911823647
soft methods in probability and statistics,58,26.67241379310345
software   science technology and engineering,29,26.17241379310345
"software - science, technology and engineering",42,12.880952380952381
software and compilers for embedded systems,181,21.215469613259668
software engineering and advanced applications,695,18.673381294964027
software engineering and data engineering,8,25.625
software engineering and formal methods,286,30.073426573426573
software engineering and knowledge engineering,346,26.31791907514451
software engineering approaches for offshore and outsourced development,14,22.928571428571427
software engineering artificial intelligence networking and parallel distributed computing,231,2.0822510822510822
software engineering for resilient systems,35,14.142857142857142
software engineering research and applications,255,20.41176470588235
software engineering theory and practice,2,50.0
"software engineering, artificial intelligence, networking and parallel/distributed computing",737,18.811397557666215
software language engineering,154,27.753246753246753
software product lines,627,35.94577352472089
software technologies for embedded and ubiquitous systems,158,23.474683544303797
software visualization,270,33.34814814814815
source code analysis and manipulation,344,29.273255813953487
southwest symposium on image analysis and interpretation,239,24.715481171548117
spec international performance evaluation workshop,26,34.03846153846154
spoken language technology workshop,515,24.34757281553398
spring conference on computer graphics,344,22.811046511627907
spring simulation multiconference,616,20.175324675324674
spring young researchers colloquium on databases and information systems,5,21.0
standardization and innovation in information technology,97,17.257731958762886
starting ai researchers' symposium,85,15.152941176470588
static analysis symposium,422,46.60189573459716
statistical and scientific database management,777,34.42342342342342
string processing and information retrieval,516,34.55813953488372
summer computer simulation conference,383,16.58485639686684
supercomputing conference,1053,72.2383665716999
swarm evolutionary and memetic computing,287,20.337979094076655
"swarm, evolutionary, and memetic computing",30,30.466666666666665
symbolic and numeric algorithms for scientific computing,670,10.950746268656717
symposium on abstraction reformulation and approximation,71,30.690140845070424
"symposium on abstraction, reformulation and approximation",106,27.5
symposium on access control models and technologies,358,60.10614525139665
symposium on application specific processors,79,31.772151898734176
symposium on applications and the internet,1014,25.974358974358974
symposium on applied computational intelligence and informatics,458,10.043668122270743
symposium on cloud computing,1195,26.373221757322177
symposium on code generation and optimization,401,50.37406483790524
symposium on computational geometry,1071,49.87488328664799
symposium on computer architecture and high performance computing,470,17.248936170212765
symposium on computer arithmetic,590,35.130508474576274
symposium on discrete algorithms,2316,58.3566493955095
symposium on experimental and efficient algorithms,234,26.735042735042736
symposium on geometry processing,219,70.44292237442923
symposium on integrated circuits and systems design,631,20.171156893819333
symposium on languages applications and technologies,26,3.8076923076923075
"symposium on languages, applications and technologies",93,6.516129032258065
symposium on large spatial databases,208,49.01442307692308
symposium on operating systems principles,441,268.2154195011338
symposium on principles of database systems,563,105.34991119005329
symposium on principles of programming languages,1220,104.31803278688524
symposium on reliable distributed systems,899,35.21357063403782
symposium on search based software engineering,101,31.871287128712872
symposium on the theory of computing,1901,111.93687532877433
symposium on theoretical aspects of computer science,872,32.17087155963303
symposium on usable privacy and security,181,72.56906077348066
symposium on web systems evolution,185,29.113513513513514
symposium workshop on electronic design test and applications,2,0.0
"symposium/workshop on electronic design, test and applications",414,22.10144927536232
symposium/workshop on haskell,176,40.78409090909091
system analysis and modeling,435,12.526436781609195
system level interconnect prediction,92,29.467391304347824
system-level interconnect prediction,142,33.74647887323944
systems man and cybernetics,6734,83.64686664686664
"systems, man and cybernetics",9132,19.92641261498029
task models and diagrams for user interface design,124,32.00806451612903
tbilisi symposium on logic language and computation,81,17.40740740740741
"tbilisi symposium on logic, language, and computation",1,0.0
technical symposium on computer science education,4990,27.822444889779558
terminology and knowledge engineering,3,17.666666666666668
testbeds and research infrastructures for the development of networks and communities,311,26.871382636655948
tests and proofs,413,37.85230024213075
text retrieval conference,779,42.693196405648266
text speech and dialogue,724,20.816298342541437
"text, speech and dialogue",185,22.63783783783784
the european symposium on artificial neural networks,847,17.236127508854782
the florida ai research society,1317,17.036446469248293
the internet of things,1847,12.177585273416351
the practice of enterprise modeling,110,21.881818181818183
theorem proving in higher order logics,349,42.4269340974212
theorem proving with analytic tableaux and related methods,226,30.646017699115045
theoretical aspects of rationality and knowledge,249,48.45783132530121
theoretical aspects of software engineering,340,15.41764705882353
theory and application of cryptographic techniques,596,142.1258389261745
theory and applications of models of computation,373,33.35120643431635
theory and applications of satisfiability testing,410,43.06341463414634
theory and practice of digital libraries,205,25.819512195121952
theory of cryptography conference,216,68.09722222222223
tools and algorithms for construction and analysis of systems,722,71.17174515235457
topic maps research and applications,46,20.565217391304348
traffic monitoring and analysis,84,33.154761904761905
trends in functional programming,67,21.70149253731343
trust and privacy in digital business,184,28.79891304347826
trust and trustworthy computing,127,36.488188976377955
trustworthy global computing,119,33.34453781512605
typed lambda calculus and applications,157,31.26751592356688
types for proofs and programs,142,36.67605633802817
types in languages design and implementation,61,55.83606557377049
ubiquitous computing,4045,40.38195302843016
ubiquitous computing systems,87,30.517241379310345
ubiquitous data management,12,29.416666666666668
ubiquitous intelligence and computing,911,15.041712403951701
uncertainty in artificial intelligence,1831,72.2413981430912
unifying theories of programming,51,28.137254901960784
usenix conference on file and storage technologies,302,93.5728476821192
usenix large installation systems administration conference,365,37.52602739726027
usenix security symposium,595,138.94453781512604
usenix technical conference,617,84.92544570502432
user interface software and technology,1207,63.67108533554267
variability modelling of software intensive systems,92,22.130434782608695
variability modelling of software-intensive systems,50,38.72
vehicular networking conference,353,21.694050991501417
vehicular technology conference,12143,22.11315160998106
verification model checking and abstract interpretation,282,38.645390070921984
"verification, model checking and abstract interpretation",59,33.08474576271186
verified software theories tools experiments,85,34.07058823529412
"verified software: theories, tools, experiments",66,33.65151515151515
very large data bases,3545,88.42031029619181
virtual environments human computer interfaces and measurement systems,278,17.949640287769785
"virtual environments, human-computer interfaces and measurement systems",53,14.150943396226415
virtual execution environments,229,52.58951965065502
virtual reality continuum and its applications in industry,446,20.437219730941703
virtual reality software and technology,754,31.218832891246684
virtual systems and multimedia,264,13.094696969696969
vision modeling and visualization,252,26.36111111111111
visual analytics science and technology,656,28.902439024390244
visual communications and image processing,1238,15.865912762520194
visualization for computer security,151,45.17880794701987
visualizing software for understanding and analysis,79,36.69620253164557
vlsi design and test,158,7.582278481012659
vlsi test symposium,1436,35.3516713091922
wearable and implantable body sensor networks,511,22.941291585127203
web age information management,767,21.24380704041721
web and wireless geographical information systems,163,26.03680981595092
web information and data management,174,47.327586206896555
web information systems engineering,1083,36.8938134810711
web information systems modeling,293,12.941979522184301
web intelligence,2220,22.94099099099099
web reasoning and rule systems,188,28.22340425531915
web search and data mining,691,64.5629522431259
web services and formal methods,42,41.714285714285715
web-age information management,219,22.84931506849315
winter simulation conference,7414,24.85864580523334
wired wireless internet communications,210,26.914285714285715
